"rowname","Species_name","G_content","C_content","A_content","T_content","G_plus_C","G_minus_C","GC_skew","A_plus_T","A_minus_T","AT_skew","GC_ratio","AT_ratio","genome_length"
"Dickeya solani","Dickeya_solani",0.283033827,0.283128818,0.217005932,0.216831423,0.566162645,-9.49909999999887e-05,-0.000167780408755136,0.433837355,0.000174508999999989,0.000402245214684174,0.999664495473576,1.00080481416201,5105736
"Dickeya zeae EC1","Dickeya_zeae_ec1",0.2663546,0.267949573,0.233270761,0.232425066,0.534304173,-0.001594973,-0.00298514045107411,0.465695827,0.00084569499999998,0.00181598148612996,0.994047488181666,1.00363857054901,4532364
"Dictyoglomus thermophilum H-6-12","Dictyoglomus_thermophilum_h_6_12",0.173359823,0.164050068,0.336634376,0.325955733,0.337409891,0.009309755,0.0275918259906613,0.662590109,0.010678643,0.0161165143502014,1.05674947358144,1.03276102218457,1959987
"Dictyoglomus turgidum DSM 6724","Dictyoglomus_turgidum_dsm_6724",0.173210783,0.166362715,0.334899976,0.325526526,0.339573498,0.00684806800000001,0.0201666739022137,0.660426502,0.00937345000000001,0.0141930252217528,1.04116347824691,1.02879473484136,1855560
"Dietzia alimentaria","Dietzia_alimentaria",0.348050027,0.349543057,0.151435019,0.150971897,0.697593084,-0.00149302999999995,-0.00214025917722537,0.302406916,0.00046312200000001,0.00153145307033921,0.995728623498306,1.00306760403229,3713923
"Dietzia cinnamea","Dietzia_cinnamea",0.337919985183251,0.33842730466522,0.162172661005479,0.161480049146051,0.67634728984847,-0.000507319481968915,-0.000750087254851832,0.32365271015153,0.00069261185942765,0.0021399847358095,0.998500949908664,1.00428914818326,4139402.99384877
"Dietzia maris","Dietzia_maris",0.353966712,0.354608298,0.145446475,0.145978515,0.70857501,-0.000641585999999972,-0.000905459536316376,0.29142499,-0.000532040000000011,-0.00182564988678566,0.99819071915796,0.996355354073851,3505372
"Dietzia sp. 111N12-1","Dietzia_sp_111n12_1",0.350496107820044,0.351876942303338,0.148826713990881,0.148800235885737,0.702373050123382,-0.00138083448329379,-0.00196595595894693,0.297626949876618,2.64781051445284e-05,8.89640711484796e-05,0.996075802880817,1.00017794397292,3776701.00266076
"Dinoroseobacter shibae DFL 12 = DSM 16493","Dinoroseobacter_shibae_dfl_12_dsm_16493",0.328020892,0.327225485,0.172688953,0.17206467,0.655246377,0.000795407000000026,0.00121390522392774,0.344753623,0.000624283000000003,0.00181080910642092,1.00243076116153,1.00362818816902,4417868
"Dissulfuribacter thermophilus","Dissulfuribacter_thermophilus",0.212474928,0.220319396,0.283746646,0.28345903,0.432794324,-0.00784446800000005,-0.0181251637671663,0.567205676,0.000287615999999991,0.000507075320593214,0.964395018584746,1.00101466515284,2524199
"Dokdonella koreensis DS-123","Dokdonella_koreensis_ds_123",0.351932783,0.351534503,0.148242968,0.148289746,0.703467286,0.000398280000000029,0.00056616705272067,0.296532714,-4.67779999999973e-05,-0.000157749879832811,1.00113297555887,0.999684550002534,4446619
"Dokdonia donghaensis DSW-1","Dokdonia_donghaensis_dsw_1",0.191238710552259,0.189606628629246,0.30963341082777,0.309521249990726,0.380845339181504,0.00163208192301323,0.00428541918491329,0.619154660818496,0.000112160837043851,0.000181151567034284,1.00860772608433,1.00036236877774,3218589.99856559
"Dokdonia sp. 4H-3-7-5","Dokdonia_sp_4h_3_7_5",0.185608348,0.187282983,0.313188552,0.313920117,0.372891331,-0.00167463499999998,-0.00449094645217156,0.627108669,-0.00073156499999999,-0.00116656815024828,0.991058263953431,0.99766958229058,3389993
"Dolosigranulum pigrum ATCC 51524","Dolosigranulum_pigrum_atcc_51524",0.186283197904794,0.209385773383942,0.297973811679602,0.306357217031662,0.395668971288736,-0.0231025754791482,-0.0583886459529556,0.604331028711264,-0.00838340535206056,-0.0138722073727344,0.889665018278076,0.972635195497307,1846027.99964589
"Domibacillus iocasae","Domibacillus_iocasae",0.21569460612727,0.21478878808105,0.283577535532054,0.285939070259626,0.43048339420832,0.000905818046219864,0.00210418812527184,0.56951660579168,-0.00236153472757256,-0.0041465599133669,1.00421725013821,0.991741126088756,3464272.99876007
"Donghicola sp. JL3646","Donghicola_sp_jl3646",0.273852574,0.28660227,0.224084481,0.215460675,0.560454844,-0.012749696,-0.0227488371926713,0.439545156,0.00862380600000004,0.0196198408338279,0.955514323037288,1.04002496511254,3123447
"Dorea formicigenerans 4_6_53AFAA","Dorea_formicigenerans_4_6_53afaa",0.197578373081246,0.205832565456543,0.294816467141573,0.301772594320638,0.403410938537788,-0.00825419237529695,-0.0204610028801283,0.596589061462212,-0.00695612717906541,-0.0116598302389525,0.95989851092324,0.976949108998034,3825692.00131551
"Dorea longicatena DSM 13814","Dorea_longicatena_dsm_13814",0.193000422403817,0.221447831455694,0.279995456626578,0.30555628951391,0.414448253859511,-0.0284474090518773,-0.0686392300774908,0.585551746140489,-0.0255608328873319,-0.0436525602661241,0.871539003724365,0.916346566035361,2913832.99870787
"Dorea sp. 5-2","Dorea_sp_5_2",0.248624691896961,0.211630889152957,0.275877114322338,0.263867304627743,0.460255581049919,0.0369938027440041,0.0803766521627291,0.539744418950081,0.012009809694595,0.0222509196444434,1.17480341783787,1.04551458056366,5887769.99863566
"Draconibacterium orientale str. FH5","Draconibacterium_orientale",0.20635435,0.206756721,0.294624494,0.292264435,0.413111071,-0.000402370999999985,-0.000974001977303544,0.586888929,0.00236005900000003,0.00402130434462502,0.998053891558863,1.00807508104775,5132075
"Draconibacterium sediminis str. JN14CK-3","Draconibacterium_sediminis",0.209869246,0.199540538,0.295975072,0.294615144,0.409409784,0.010328708,0.0252282881446722,0.590590216,0.00135992800000001,0.00230265920964734,1.05176245440413,1.00461594737302,5992231
"Duganella phyllosphaerae","Duganella_phyllosphaerae",0.318875996,0.317947196,0.181522015,0.181654793,0.636823192,0.000928800000000007,0.00145848959596309,0.363176808,-0.000132778,-0.000365601539181984,1.00292123978977,0.999269064152907,6183250
"Dyadobacter fermentans DSM 18053","Dyadobacter_fermentans_dsm_18053",0.257812161,0.257637788,0.242027673,0.242522378,0.515449949,0.000174373000000005,0.000338292787375958,0.484550051,-0.00049470500000004,-0.00102095748205801,1.00067681453623,0.997960167618017,6967790
"Dyadobacter sp. Leaf189","Dyadobacter_sp_leaf189",0.236247006678055,0.233790132639738,0.265768401439343,0.264194459242865,0.470037139317793,0.00245687403831693,0.00522697853595742,0.529962860682207,0.00157394219647805,0.00296991037155312,1.01050888679764,1.0059575140258,6065025.00175707
"Dyella japonica A8","Dyella_japonica_a8",0.324903651510112,0.324769523454583,0.174955285431488,0.175371539603817,0.649673174964694,0.000134128055528926,0.000206454661663097,0.350326825035306,-0.000416254172329239,-0.00118818812201232,1.00041299458798,0.997626443987037,4831182.99988941
"Dyella jiangningensis","Dyella_jiangningensis",0.321836245539705,0.320418789277476,0.178587324038655,0.179157641144164,0.642255034817181,0.00141745626222944,0.00220699906639568,0.357744965182819,-0.000570317105508644,-0.00159420022925325,1.00442376137,0.996816674399895,5396990.00155666
"Dyella thiooxydans","Dyella_thiooxydans",0.33989911,0.339902895,0.159560813,0.160637182,0.679802005,-3.78499999997839e-06,-5.5677976412829e-06,0.320197995,-0.00107636899999999,-0.00336157320410452,0.999988864466718,0.993299378222409,4227172
"Dysgonomonas gadei ATCC BAA-286","Dysgonomonas_gadei_atcc_baa_286",0.198433215383629,0.197639177218834,0.304446481264595,0.299481126132942,0.396072392602463,0.000794038164795285,0.00200478038769104,0.603927607397537,0.00496535513165297,0.0082217720647841,1.00401761521156,1.01657985995902,5165994.99683697
"Dysgonomonas mossii DSM 22836","Dysgonomonas_mossii_dsm_22836",0.186692457898599,0.187995331938139,0.312445159605452,0.31286705055781,0.374687789836737,-0.0013028740395403,-0.00347722577271066,0.625312210163262,-0.000421890952357507,-0.000674688492405026,0.993069646857141,0.998651532810485,3951262.99837575
"Echinicola vietnamensis DSM 17526","Echinicola_vietnamensis_dsm_17526",0.224067589224068,0.223469340223469,0.272703297272703,0.27975977327976,0.447536929447537,0.000598249000598239,0.00133675896051025,0.552463070552463,-0.00705647600705644,-0.0127727560142617,1.00267709655383,0.974776659544973,5608039.99439196
"Ectothiorhodospira sp. BSL-9","Ectothiorhodospira_sp_bsl_9",0.314092358314092,0.315444441315444,0.186597203186597,0.183865997183866,0.629536799629537,-0.00135208300135209,-0.00214774259764917,0.370463200370463,0.00273120600273119,0.0073724083795637,0.995713720629491,1.01485432893826,3550079.99644992
"Edwardsiella hoshinae","Edwardsiella_hoshinae",0.28442092,0.284491231,0.213986331,0.217101518,0.568912151,-7.03109999999341e-05,-0.00012358850110047,0.431087849,-0.00311518699999999,-0.00722633914926234,0.999752853542259,0.985651012352664,3811650
"Edwardsiella ictaluri","Edwardsiella_ictaluri",0.286686813,0.287566244,0.21240255,0.213344393,0.574253057,-0.000879430999999986,-0.00153143459887578,0.425746943,-0.000941842999999998,-0.00221221318317252,0.996941814213771,0.995585339803142,3701255
"Edwardsiella piscicida","Edwardsiella_piscicida",0.300587914300588,0.292142506292143,0.201741548201742,0.205528031205528,0.59273042059273,0.0084454080084454,0.0142483120741466,0.407269579407269,-0.00378648300378651,-0.00929723994926718,1.02890852178834,0.981576804966326,3838653.99616135
"Edwardsiella sp. EA181011","Edwardsiella_sp_ea181011",0.295602347295602,0.295614040295614,0.204023113204023,0.20476049920476,0.591216387591216,-1.16930000116922e-05,-1.97778685725082e-05,0.408783612408784,-0.000737386000737389,-0.00180385411340806,0.999960445045168,0.996398787834562,3934166.99606583
"Endomicrobium proavitum","Endomicrobium_proavitum",0.197672845197673,0.195743304195743,0.304235613304236,0.302348237302348,0.393416149393416,0.00192954100192957,0.00490458006084553,0.606583850606584,0.00188737600188738,0.00311148409243009,1.00985750705424,1.00624239128605,1588978.99841102
"Edwardsiella tarda","Edwardsiella_tarda",0.286934215,0.286567159,0.212091526,0.2144071,0.573501374,0.000367055999999977,0.000640026365481692,0.426498626,-0.00231557399999999,-0.00542926485301265,1.00128087252315,0.989200105780079,3620701
"Eggerthella lenta 1_1_60AFAA","Eggerthella_lenta_1_1_60afaa",0.322576511030755,0.319366670098319,0.179496635782466,0.17856018308846,0.641943181129073,0.00320984093243615,0.00500019476301713,0.358056818870927,0.000936452694005718,0.00261537455691716,1.01005064470706,1.00524446535509,3690526.00118831
"Eggerthella sp. 1_3_56FAA","Eggerthella_sp_1_3_56faa",0.315810145968963,0.323017353802294,0.180271969121701,0.180900531107042,0.638827499771257,-0.00720720783333101,-0.0112819310939364,0.361172500228743,-0.00062856198534128,-0.00174033733172706,0.977687861817659,0.99652537236074,3388690.99973883
"Eggerthia catenaformis OT 569 = DSM 20559","Eggerthia_catenaformis_ot_569_dsm_20559",0.170209687686557,0.157529826440542,0.338949023129639,0.333311462743262,0.327739514127099,0.0126798612460144,0.0386888388474789,0.672260485872901,0.00563756038637697,0.0083859761280731,1.08049181245559,1.01691379090289,1935588.99946059
"Ehrlichia canis str. Jake","Ehrlichia_canis_str_jake",0.14391915,0.145658274,0.35587325,0.354549326,0.289577424,-0.00173912400000001,-0.00600573061248037,0.710422576,0.00132392399999998,0.00186357253376472,0.988060245722807,1.00373410384089,1315030
"Ehrlichia cf. muris str. EmCRT","Ehrlichia_cf_muris_str_emcrt",0.134720329,0.16310779,0.362034121,0.34013776,0.297828119,-0.028387461,-0.0953149121557592,0.702171881,0.021896361,0.0311837622560679,0.82595888890408,1.06437497853811,1148958
"Ehrlichia chaffeensis str. Arkansas","Ehrlichia_chaffeensis_str_arkansas",0.153054457846946,0.147952642852047,0.351181893648818,0.347811005652189,0.301007100698993,0.0051018149948982,0.0169491516414426,0.698992899301007,0.00337088799662916,0.00482249247453021,1.03448275675616,1.00969172321131,1176248.00117625
"Ehrlichia ruminantium","Ehrlichia_ruminantium",0.135248663,0.140082604,0.364492986,0.360175747,0.275331267,-0.00483394100000001,-0.0175568182018354,0.724668733,0.00431723899999997,0.00595753453047073,0.965492210581694,1.01198647892302,1465057
"Ehrlichia sp. HF","Ehrlichia_sp_hf",0.148422322148422,0.148071553148072,0.352237437352238,0.351268687351269,0.296493875296494,0.000350769000350748,0.00118305647966582,0.703506124703506,0.000968750000968743,0.00137703136753362,1.00236891552019,1.00275786039534,1148903.9988511
"Eikenella corrodens","Eikenella_corrodens",0.270702681,0.288506651,0.22500463,0.215786038,0.559209332,-0.01780397,-0.0318377555258681,0.440790668,0.009218592,0.020913763991029,0.938289221623525,1.04272098457084,2203048
"Eikenella sp. NML02-A-017","Eikenella_sp_nml02_a_017",0.29310886115458,0.292222859607324,0.20780308105509,0.206865198183006,0.585331720761904,0.00088600154725571,0.00151367423945936,0.414668279238096,0.000937882872084655,0.00226176661935151,1.00303193784513,1.00453378760817,2235886.0010301
"Eisenbergiella tayi","Eisenbergiella_tayi",0.224190111049934,0.242079361712514,0.263847527563257,0.269882999674295,0.466269472762448,-0.0178892506625798,-0.0383667636583491,0.533730527237552,-0.006035472111038,-0.0113080886384296,0.926101710876846,0.977636708802252,7478122.00531627
"Elizabethkingia anophelis","Elizabethkingia_anophelis",0.180211986,0.175257939,0.325300957,0.319229118,0.355469925,0.00495404699999999,0.0139366136249079,0.644530075,0.00607183900000002,0.00942056738004045,1.02826717595943,1.01902031693738,4032057
"Elizabethkingia genomosp. 2","Elizabethkingia_genomosp_2",0.18682285457985,0.172314392782868,0.320488350393926,0.320374402243356,0.359137247362718,0.0145084617969817,0.0403980982299187,0.640862752637282,0.000113948150570364,0.000177804296007912,1.08419762019104,1.000355671832,4247520.99912469
"Elizabethkingia meningoseptica","Elizabethkingia_meningoseptica",0.188250888,0.175490353,0.320796728,0.315462031,0.363741241,0.012760535,0.0350813533404094,0.636258759,0.005334697,0.00838447710862869,1.07271359810872,1.01691074194599,4038467
"Elizabethkingia miricola","Elizabethkingia_miricola",0.176360371,0.182561621,0.319275928,0.32180208,0.358921992,-0.00620125000000002,-0.0172774311360671,0.641078008,-0.002526152,-0.00394047521280749,0.966032017211328,0.992149982374259,4578109
"Elstera litoralis","Elstera_litoralis",0.306312014138741,0.305851154118788,0.193700512106423,0.194136319636048,0.612163168257529,0.000460860019952325,0.000752838530393987,0.387836831742471,-0.000435807529624993,-0.00112368783456434,1.0015068114465,0.997755146845052,3831961.99937184
"Elusimicrobium minutum Pei191","Elusimicrobium_minutum_pei191",0.201108932798891,0.198412350801588,0.301817637698182,0.298661078701339,0.399521283600479,0.00269658199730341,0.00674953277332777,0.600478716399521,0.00315655899684342,0.00525673751730984,1.01359079707694,1.01056903367044,1643562.00164356
"Emticicia oligotrophica DSM 17448","Emticicia_oligotrophica_dsm_17448",0.179000456179,0.17683010817683,0.321103655321104,0.323065780323066,0.355830564355831,0.00217034800217034,0.00609938611119417,0.644169435644169,-0.00196212500196219,-0.00304597656049928,1.01227363385425,0.993926546476077,5220360.99477964
"endosymbiont of Acanthamoeba sp. UWC8","Endosymbiont_of_acanthamoeba_sp_uwc8",0.167271001,0.180295392,0.324683011,0.327750596,0.347566393,-0.013024391,-0.0374731022973213,0.652433607,-0.00306758499999998,-0.00470175810548028,0.927760821530037,0.990640489941321,1615277
"Endozoicomonas elysicola","Endozoicomonas_elysicola",0.232443757792777,0.235065619331905,0.266833405281717,0.265657217593601,0.467509377124682,-0.00262186153912869,-0.00560814748840739,0.532490622875318,0.00117618768811656,0.00220884206704981,0.988846256859763,1.00442746370218,5588397.00364925
"Endozoicomonas montiporae","Endozoicomonas_montiporae",0.246940719592489,0.237684997370841,0.254927772877625,0.260446510159045,0.484625716963331,0.00925572222164842,0.0190987021482163,0.515374283036669,-0.00551873728142033,-0.0107082123867396,1.03894112932676,0.978810477137704,5447441.00103086
"Endozoicomonas numazuensis","Endozoicomonas_numazuensis",0.228299908454066,0.241879185484816,0.269112402332937,0.260708503728181,0.470179093938882,-0.0135792770307497,-0.0288810736287541,0.529820906061118,0.00840389860475516,0.0158617723623494,0.94385925765571,1.03223484652237,6053857.00549612
"Enhydrobacter aerosaccus str. CGMCC9176","Enhydrobacter_aerosaccus",0.219752449,0.213782181,0.285635499,0.280829871,0.43353463,0.00597026799999997,0.0137711444181517,0.56646537,0.00480562800000001,0.00848353360065066,1.02792687384923,1.01711223945974,2855818
"Enhygromyxa salina","Enhygromyxa_salina",0.337502383,0.336545631,0.162763302,0.163188684,0.674048014,0.000956752000000005,0.00141941223789438,0.325951986,-0.000425382000000002,-0.00130504497064179,1.00284285966559,0.997393311903906,10435313
"Ensifer adhaerens","Ensifer_adhaerens",0.309146377,0.306178635,0.191773116,0.192901872,0.615325012,0.00296774200000005,0.00482304788871487,0.384674988,-0.00112875600000004,-0.00293431087336522,1.00969284483223,0.994148548231818,7459544
"Ensifer glycinis","Ensifer_glycinis",0.312251139609325,0.311951270063263,0.18856443737584,0.187233152951572,0.624202409672588,0.00029986954606237,0.00048040433906633,0.375797590327412,0.00133128442426894,0.00354255710663037,1.00096127047664,1.00711030286721,6039283.00244563
"Ensifer sp. LC14","Ensifer_sp_lc14",0.311553069,0.310587474,0.188636885,0.189222572,0.622140543,0.000965595000000041,0.00155205284539709,0.377859457,-0.000585686999999974,-0.00155001281336191,1.00310893091587,0.996904772016311,6225177
"Enteractinococcus helveticum","Enteractinococcus_helveticum",0.281805172,0.280578142,0.219823285,0.217793401,0.562383314,0.00122703000000002,0.00218183927128396,0.437616686,0.00202988400000001,0.00463849771944027,1.00437322020616,1.00932022729192,3670653
"Enterobacter asburiae","Enterobacter_asburiae",0.280224175,0.27729971,0.22122323,0.221252885,0.557523885,0.00292446500000004,0.00524545239886905,0.442476115,-2.96550000000173e-05,-6.70205667485968e-05,1.01054622451643,0.999865967849414,4923294
"Enterobacter cancerogenus","Enterobacter_cancerogenus",0.266511141,0.271007595,0.23118164,0.231299624,0.537518736,-0.00449645399999998,-0.00836520422238823,0.462481264,-0.000117984000000015,-0.000255110875151075,0.983408383813007,0.999489908379617,5670247
"Enterobacter cloacae","Enterobacter_cloacae",0.27704021472296,0.277101251722899,0.223444612776555,0.222413920777586,0.554141466445858,-6.10369999390348e-05,-0.000110146963609334,0.445858533554141,0.00103069199896927,0.00231170185474113,0.999779730334816,1.00463411640497,5046123.00504612
"Enterobacter hormaechei","Enterobacter_hormaechei",0.274942494,0.274129532,0.224137838,0.226790136,0.549072026,0.000812961999999973,0.00148061085158976,0.450927974,-0.00265229800000003,-0.00588186618025171,1.00296561262141,0.988305055736639,4990389
"Enterobacter kobei","Enterobacter_kobei",0.271755908,0.274352848,0.226456378,0.227434866,0.546108756,-0.00259693999999999,-0.0047553531626583,0.453891244,-0.000978488000000027,-0.0021557763295386,0.990534306390725,0.995697722089805,5015902
"Enterobacter lignolyticus SCF1","Enterobacter_lignolyticus_scf1",0.28506004,0.285120903,0.214490962,0.215328095,0.570180943,-6.08629999999666e-05,-0.000106743307974722,0.429819057,-0.00083713299999999,-0.00194764049282252,0.999786536169886,0.996112290874073,4814049
"Enterobacter ludwigii","Enterobacter_ludwigii",0.27533659457864,0.270657391747722,0.226762333191212,0.227243680482427,0.545993986326362,0.00467920283091766,0.00857006294593274,0.454006013673638,-0.000481347291215101,-0.00106022228058221,1.01728828760487,0.997881801200398,4952767.00357415
"Enterobacter soli ATCC BAA-2102","Enterobacter_soli_atcc_baa_2102",0.268608664731391,0.269023721730976,0.231586365768414,0.230781247769219,0.537632386462368,-0.00041505699958494,-0.000772008922892505,0.462367613537632,0.00080511799919486,0.00174129410369987,0.998457173230248,1.0034886629957,4960767.00496077
"Enterobacter cloacae complex sp. 20432","Enterobacter_cloacae_complex_sp_20432",0.277131206,0.279603875,0.221176727,0.222088192,0.556735081,-0.00247266899999998,-0.00444137451435359,0.443264919,-0.000911465000000028,-0.00205625340723169,0.991156528141822,0.995895932188957,5138981
"Enterobacter xiangfangensis","Enterobacter_xiangfangensis",0.276152016,0.276643881,0.223706302,0.223497801,0.552795897,-0.00049186499999998,-0.000889776864606468,0.447204103,0.000208501,0.000466232305565407,0.998222028268899,1.00093289955904,4661849
"Enterobacteriaceae bacterium 9_2_54FAA","Enterobacteriaceae_bacterium_9_2_54faa",0.244941765244942,0.23512026623512,0.256824383256824,0.263113585263114,0.480062031480062,0.00982149900982149,0.0204588123321088,0.519937968519938,-0.00628920200628913,-0.0120960621979427,1.04177223498037,0.976097007685863,4497072.99550293
"Enterococcus asini ATCC 700915","Enterococcus_asini_atcc_700915",0.220320343151541,0.226784812763286,0.275060224646389,0.277834619438783,0.447105155914828,-0.00646446961174499,-0.0144584993624552,0.552894844085172,-0.00277439479239422,-0.00501794296343054,0.971495138792682,0.990014222136901,2558755.99909626
"Enterococcus avium ATCC 14025","Enterococcus_avium_atcc_14025",0.196691261679855,0.192994366073517,0.30513150083255,0.305182871414078,0.389685627753372,0.00369689560633807,0.00948686670240196,0.610314372246628,-5.13705815272658e-05,-8.4170689505747e-05,1.019155458688,0.999831672789206,4613601.00119103
"Enterococcus caccae ATCC BAA-1240","Enterococcus_caccae_atcc_baa_1240",0.188043340283413,0.169953765724774,0.328873304788076,0.313129589203737,0.357997106008187,0.0180895745586386,0.0505299463460605,0.642002893991813,0.0157437155843389,0.0245228109276088,1.10643820971836,1.05027859431737,3544970.00449246
"Enterococcus casseliflavus 14-MB-W-14","Enterococcus_casseliflavus_14_mb_w_14",0.21468359603488,0.2123074925405,0.287877601651586,0.285131309773034,0.42699108857538,0.00237610349438072,0.00556476132162007,0.57300891142462,0.00274629187855152,0.00479275596556372,1.01119180235209,1.00963167419508,3652197.99940652
"Enterococcus cecorum","Enterococcus_cecorum",0.183923992183924,0.178433199178433,0.319551311319551,0.318091497318091,0.362357191362357,0.0054907930054908,0.0151529847795956,0.637642808637643,0.00145981400145984,0.00228939146130857,1.03077226116425,1.00458928960305,2304402.9976956
"Enterococcus columbae DSM 7374 = ATCC 51263","Enterococcus_columbae_dsm_7374_atcc_51263",0.183562459863793,0.179831391835502,0.317662221091603,0.318943927209102,0.363393851699295,0.00373106802829132,0.0102672844101356,0.636606148300705,-0.00128170611749923,-0.00201334234820146,1.02074759022999,0.995981406108858,2542703.99821353
"Enterococcus dispar ATCC 51266","Enterococcus_dispar_atcc_51266",0.185674035558174,0.186039197373456,0.315442667142366,0.312844099926003,0.371713232931631,-0.000365161815281984,-0.000982375075544183,0.628286767068369,0.00259856721636254,0.00413595726118447,0.998037178076247,1.00830626889552,2804237.002057
"Enterococcus durans ATCC 6056","Enterococcus_durans_atcc_6056",0.198455499286447,0.179841878212839,0.319668289337846,0.302034333162868,0.378297377499286,0.0186136210736087,0.0492036746240563,0.621702622500714,0.0176339561749778,0.0283639726402433,1.10349992592704,1.05838394592534,3170474.00009604
"Enterococcus faecalis","Enterococcus_faecalis",0.181930441889286,0.193179733233939,0.307535881878342,0.317353942998434,0.375110175123225,-0.0112492913446534,-0.0299892993863949,0.624889824876775,-0.0098180611200917,-0.0157116674479822,0.941767745734328,0.969062741028744,3106418.00122447
"Enterococcus faecium","Enterococcus_faecium",0.189403923,0.188553905,0.312232165,0.309810007,0.377957828,0.000850018000000008,0.00224897577726584,0.622042172,0.00242215800000001,0.0038938806869191,1.00450809014006,1.00781820452946,2807001
"Enterococcus flavescens ATCC 49996","Enterococcus_flavescens_atcc_49996",0.221731576024491,0.203000305081951,0.295861185122744,0.279406933770814,0.424731881106442,0.0187312709425405,0.0441014008502137,0.575268118893558,0.0164542513519308,0.0286027520238357,1.09227213198019,1.05888991776213,3573970.00318348
"Enterococcus gallinarum","Enterococcus_gallinarum",0.208967629,0.199310822,0.297091018,0.294630531,0.408278451,0.00965680699999999,0.0236525022967719,0.591721549,0.00246048699999996,0.0041581838690143,1.04845099178809,1.00835109311872,2981524
"Enterococcus gilvus ATCC BAA-350","Enterococcus_gilvus_atcc_baa_350",0.206800205699178,0.207264473052117,0.292567413187263,0.293367908061443,0.414064678751295,-0.000464267352938558,-0.00112124355629333,0.585935321248705,-0.000800494874179936,-0.0013661829986183,0.99776002444557,0.997271361821852,4154932.99811498
"Enterococcus haemoperoxidus ATCC BAA-382","Enterococcus_haemoperoxidus_atcc_baa_382",0.190149090612353,0.167112270802324,0.330155895945744,0.312582742639578,0.357261361414678,0.023036819810029,0.0644816996688592,0.642738638585322,0.0175731533061652,0.0273410563037629,1.1378523533875,1.05621920505838,3556219.99795104
"Enterococcus hirae","Enterococcus_hirae",0.183198956,0.184861511,0.316246502,0.315693031,0.368060467,-0.00166255500000001,-0.00451707028888818,0.631939533,0.000553470999999972,0.000875829048663066,0.991006483767191,1.0017531935952,2802314
"Enterococcus italicus DSM 15952","Enterococcus_italicus_dsm_15952",0.184068877079873,0.207638226019954,0.296555919428467,0.311736977471707,0.391707103099827,-0.0235693489400804,-0.0601708489674077,0.608292896900173,-0.0151810580432402,-0.0249568228078974,0.886488391892659,0.951301709003649,2308336.99899486
"Enterococcus malodoratus ATCC 43197","Enterococcus_malodoratus_atcc_43197",0.192592895000606,0.206819541022138,0.295354974312847,0.305232589664409,0.399412436022744,-0.0142266460215328,-0.0356189360631794,0.600587563977256,-0.00987761535156179,-0.016446586549594,0.931212273505578,0.967639054000027,4610222.00170116
"Enterococcus moraviensis ATCC BAA-383","Enterococcus_moraviensis_atcc_baa_383",0.179618554930748,0.180660044310658,0.318377393045879,0.321344007712715,0.360278599241406,-0.00104148937991053,-0.0028907889119794,0.639721400758594,-0.00296661466683551,-0.00463735410964467,0.99423508732169,0.990768103354559,3591972.99659205
"Enterococcus mundtii","Enterococcus_mundtii",0.191678219808322,0.19311026980689,0.305590910694409,0.309620599690379,0.384788489615212,-0.00143204999856794,-0.00372165497985657,0.615211510384788,-0.00402968899597034,-0.0065500871293028,0.992584288758956,0.986985074636507,2957300.0029573
"Enterococcus pallens ATCC BAA-351","Enterococcus_pallens_atcc_baa_351",0.202677354101021,0.198022797072056,0.301235526331054,0.29806432249587,0.400700151173077,0.00465455702896447,0.0116160600771873,0.599299848826923,0.0031712038351841,0.00529151449210517,1.02350515747574,1.01063932713795,5437682.00477309
"Enterococcus phoeniculicola ATCC BAA-412","Enterococcus_phoeniculicola_atcc_baa_412",0.182938860527637,0.181412015374375,0.317529928086033,0.318119196011955,0.364350875902012,0.00152684515326248,0.0041905900445073,0.635649124097988,-0.000589267925922066,-0.000927033332671166,1.00841644998051,0.998147650524365,3921813.00027782
"Enterococcus plantarum","Enterococcus_plantarum",0.184462353,0.175792338,0.324096034,0.315649275,0.360254691,0.008670015,0.0240663486599818,0.639745309,0.00844675899999997,0.0132033152586977,1.04931964099596,1.02675995058123,3135404
"Enterococcus quebecensis","Enterococcus_quebecensis",0.170902883170903,0.18012044518012,0.320732447320732,0.328244224328244,0.351023328351023,-0.00921756200921753,-0.026259115177667,0.648976671648977,-0.00751177700751177,-0.0115748028175268,0.94882556502678,0.977115280480914,3162766.99683723
"Enterococcus raffinosus ATCC 49464","Enterococcus_raffinosus_atcc_49464",0.198810122028255,0.194473873326768,0.305402264219162,0.301313740425816,0.393283995355022,0.00433624870148697,0.0110257441256225,0.606716004644978,0.0040885237933454,0.00673877689403928,1.02229733293891,1.01356899219919,4274892.99982156
"Enterococcus rivorum","Enterococcus_rivorum",0.172532605172533,0.176498081176498,0.325082040325082,0.325887273325887,0.349030686349031,-0.00396547600396546,-0.0113613964589921,0.650969313650969,-0.00080523300080515,-0.00123697535954343,0.977532469602318,0.997529105716258,3806352.99619365
"Enterococcus rotai","Enterococcus_rotai",0.179482363261544,0.18179463660172,0.318749312892256,0.31997368724448,0.361276999863264,-0.00231227334017603,-0.00640027829352872,0.638723000136736,-0.00122437435222428,-0.00191690975894428,0.987280849515699,0.996173515507577,3583053.99653411
